Cuerpo Agua,Estudio,Parámetro,Unidad,Punto,Abreviatura,Latitud,Longitud,Valor
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitritos,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.022
Laguna de Cajititlán,23/09/2010,Nitrógeno amoniacal,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.84
Laguna de Cajititlán,23/09/2010,Nitrógeno total Kjeldahl,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,5.65
Laguna de Cajititlán,23/09/2010,Ion Sulfato,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,6.81
Laguna de Cajititlán,23/09/2010,Sustancias activas al azul de metileno,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.019
Laguna de Cajititlán,23/09/2010,Demanda bioquímica de oxígeno,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,15.21
Laguna de Cajititlán,23/09/2010,Demanda química de oxígeno,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,115.8
Laguna de Cajititlán,23/09/2010,Grasas y aceites,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,8.37
Laguna de Cajititlán,23/09/2010,Fósforo total,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.37
Laguna de Cajititlán,23/09/2010,Sólidos suspendidos totales,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,47
Laguna de Cajititlán,23/09/2010,Sólidos disueltos totales,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,403
Laguna de Cajititlán,23/09/2010,Sólidos sedimentables,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.1
Laguna de Cajititlán,23/09/2010,Sulfuros,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.59
Laguna de Cajititlán,23/09/2010,Aluminio,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.01
Laguna de Cajititlán,23/09/2010,Arsénico,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.0025
Laguna de Cajititlán,23/09/2010,Bario,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.005
Laguna de Cajititlán,23/09/2010,Cadmio,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.0005
Laguna de Cajititlán,23/09/2010,Cobre,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.05
Laguna de Cajititlán,23/09/2010,Cromo,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.05
Laguna de Cajititlán,23/09/2010,Fierro,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.094
Laguna de Cajititlán,23/09/2010,Manganeso,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,
Laguna de Cajititlán,23/09/2010,Mercurio,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.0005
Laguna de Cajititlán,23/09/2010,Níquel,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.1
Laguna de Cajititlán,23/09/2010,Plomo,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.0025
Laguna de Cajititlán,23/09/2010,Sodio,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,
Laguna de Cajititlán,23/09/2010,Zinc,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,0.02
Laguna de Cajititlán,23/09/2010,Coliformes totales,NMP/100 ml,Cajititlán II,LC-06,20.428539,-103.31169,9000
Laguna de Cajititlán,23/09/2010,Coliformes fecales,NMP/100 ml,Cajititlán II,LC-06,20.428539,-103.31169,9000
Laguna de Cajititlán,23/09/2010,Profundidad,m,Cajititlán II,LC-06,20.428539,-103.31169,4
Laguna de Cajititlán,23/09/2010,Temperatura ambiente,°C,Cajititlán II,LC-06,20.428539,-103.31169,24
Laguna de Cajititlán,23/09/2010,Transparencia Secchi,m,Cajititlán II,LC-06,20.428539,-103.31169,0.18
Laguna de Cajititlán,23/09/2010,Sólidos totales,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,450
Laguna de Cajititlán,23/09/2010,Nitrógeno total,mg/l,Cajititlán II,LC-06,20.428539,-103.31169,5.65
Laguna de Cajititlán,23/09/2010,"Clorofilas a, b y c",mg/m³,Cajititlán II,LC-06,20.428539,-103.31169,8.8
Laguna de Cajititlán,23/09/2010,Temperatura,°C,Cajititlán,LC-02,20.430558,-103.3164,24.8
Laguna de Cajititlán,23/09/2010,pH,U pH,Cajititlán,LC-02,20.430558,-103.3164,8.72
Laguna de Cajititlán,23/09/2010,Oxígeno disuelto,mg/l,Cajititlán,LC-02,20.430558,-103.3164,5.54
Laguna de Cajititlán,23/09/2010,Conductividad Electrolitica,µS/cm,Cajititlán,LC-02,20.430558,-103.3164,614
Laguna de Cajititlán,23/09/2010,Turbiedad,UNT,Cajititlán,LC-02,20.430558,-103.3164,35
Laguna de Cajititlán,23/09/2010,Alcalinidad total,mg CaCO3/l,Cajititlán,LC-02,20.430558,-103.3164,258
Laguna de Cajititlán,23/09/2010,Cloruros totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,40.55
Laguna de Cajititlán,23/09/2010,Dureza total,mg CaCO3/l,Cajititlán,LC-02,20.430558,-103.3164,117.6
Laguna de Cajititlán,23/09/2010,Fluoruros,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.75
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitratos,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.55
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitritos,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.025
Laguna de Cajititlán,23/09/2010,Nitrógeno amoniacal,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.84
Laguna de Cajititlán,23/09/2010,Nitrógeno total Kjeldahl,mg/l,Cajititlán,LC-02,20.430558,-103.3164,5.65
Laguna de Cajititlán,23/09/2010,Ion Sulfato,mg/l,Cajititlán,LC-02,20.430558,-103.3164,7.03
Laguna de Cajititlán,23/09/2010,Sustancias activas al azul de metileno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.019
Laguna de Cajititlán,23/09/2010,Demanda bioquímica de oxígeno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,13.05
Laguna de Cajititlán,23/09/2010,Demanda química de oxígeno,mg/l,Cajititlán,LC-02,20.430558,-103.3164,100.97
Laguna de Cajititlán,23/09/2010,Grasas y aceites,mg/l,Cajititlán,LC-02,20.430558,-103.3164,21.33
Laguna de Cajititlán,23/09/2010,Fósforo total,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.54
Laguna de Cajititlán,23/09/2010,Sólidos suspendidos totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,36
Laguna de Cajititlán,23/09/2010,Sólidos disueltos totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,383
Laguna de Cajititlán,23/09/2010,Sólidos sedimentables,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,23/09/2010,Sulfuros,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.39
Laguna de Cajititlán,23/09/2010,Aluminio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.01
Laguna de Cajititlán,23/09/2010,Arsénico,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0025
Laguna de Cajititlán,23/09/2010,Bario,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.005
Laguna de Cajititlán,23/09/2010,Cadmio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0005
Laguna de Cajititlán,23/09/2010,Cobre,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.05
Laguna de Cajititlán,23/09/2010,Cromo,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.05
Laguna de Cajititlán,23/09/2010,Fierro,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.116
Laguna de Cajititlán,23/09/2010,Manganeso,mg/l,Cajititlán,LC-02,20.430558,-103.3164,
Laguna de Cajititlán,23/09/2010,Mercurio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0005
Laguna de Cajititlán,23/09/2010,Níquel,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.1
Laguna de Cajititlán,23/09/2010,Plomo,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.0025
Laguna de Cajititlán,23/09/2010,Sodio,mg/l,Cajititlán,LC-02,20.430558,-103.3164,
Laguna de Cajititlán,23/09/2010,Zinc,mg/l,Cajititlán,LC-02,20.430558,-103.3164,0.02
Laguna de Cajititlán,23/09/2010,Coliformes totales,NMP/100 ml,Cajititlán,LC-02,20.430558,-103.3164,230000
Laguna de Cajititlán,23/09/2010,Coliformes fecales,NMP/100 ml,Cajititlán,LC-02,20.430558,-103.3164,40000
Laguna de Cajititlán,23/09/2010,Profundidad,m,Cajititlán,LC-02,20.430558,-103.3164,3.13
Laguna de Cajititlán,23/09/2010,Temperatura ambiente,°C,Cajititlán,LC-02,20.430558,-103.3164,27.2
Laguna de Cajititlán,23/09/2010,Transparencia Secchi,m,Cajititlán,LC-02,20.430558,-103.3164,0.2
Laguna de Cajititlán,23/09/2010,Sólidos totales,mg/l,Cajititlán,LC-02,20.430558,-103.3164,419
Laguna de Cajititlán,23/09/2010,Nitrógeno total,mg/l,Cajititlán,LC-02,20.430558,-103.3164,6.225
Laguna de Cajititlán,23/09/2010,"Clorofilas a, b y c",mg/m³,Cajititlán,LC-02,20.430558,-103.3164,86.9
Laguna de Cajititlán,23/09/2010,Temperatura,°C,San Lucas Evangelista,LC-04,20.413152,-103.3325,24.5
Laguna de Cajititlán,23/09/2010,pH,U pH,San Lucas Evangelista,LC-04,20.413152,-103.3325,8.73
Laguna de Cajititlán,23/09/2010,Oxígeno disuelto,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,6.07
Laguna de Cajititlán,23/09/2010,Conductividad Electrolitica,µS/cm,San Lucas Evangelista,LC-04,20.413152,-103.3325,610
Laguna de Cajititlán,23/09/2010,Turbiedad,UNT,San Lucas Evangelista,LC-04,20.413152,-103.3325,36
Laguna de Cajititlán,23/09/2010,Alcalinidad total,mg CaCO3/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,263.16
Laguna de Cajititlán,23/09/2010,Cloruros totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,40.55
Laguna de Cajititlán,23/09/2010,Dureza total,mg CaCO3/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,113.68
Laguna de Cajititlán,23/09/2010,Fluoruros,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.8
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitratos,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.53
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitritos,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.022
Laguna de Cajititlán,23/09/2010,Nitrógeno amoniacal,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,1.41
Laguna de Cajititlán,23/09/2010,Nitrógeno total Kjeldahl,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,5.94
Laguna de Cajititlán,23/09/2010,Ion Sulfato,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,6.89
Laguna de Cajititlán,23/09/2010,Sustancias activas al azul de metileno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.019
Laguna de Cajititlán,23/09/2010,Demanda bioquímica de oxígeno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,10.95
Laguna de Cajititlán,23/09/2010,Demanda química de oxígeno,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,108.77
Laguna de Cajititlán,23/09/2010,Grasas y aceites,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,8.37
Laguna de Cajititlán,23/09/2010,Fósforo total,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.67
Laguna de Cajititlán,23/09/2010,Sólidos suspendidos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,38
Laguna de Cajititlán,23/09/2010,Sólidos disueltos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,379
Laguna de Cajititlán,23/09/2010,Sólidos sedimentables,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,23/09/2010,Sulfuros,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.39
Laguna de Cajititlán,23/09/2010,Aluminio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.01
Laguna de Cajititlán,23/09/2010,Arsénico,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0025
Laguna de Cajititlán,23/09/2010,Bario,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.005
Laguna de Cajititlán,23/09/2010,Cadmio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0005
Laguna de Cajititlán,23/09/2010,Cobre,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,23/09/2010,Cromo,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.05
Laguna de Cajititlán,23/09/2010,Fierro,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.09
Laguna de Cajititlán,23/09/2010,Manganeso,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,
Laguna de Cajititlán,23/09/2010,Mercurio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0005
Laguna de Cajititlán,23/09/2010,Níquel,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.1
Laguna de Cajititlán,23/09/2010,Plomo,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.0025
Laguna de Cajititlán,23/09/2010,Sodio,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,
Laguna de Cajititlán,23/09/2010,Zinc,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.02
Laguna de Cajititlán,23/09/2010,Coliformes totales,NMP/100 ml,San Lucas Evangelista,LC-04,20.413152,-103.3325,4000
Laguna de Cajititlán,23/09/2010,Coliformes fecales,NMP/100 ml,San Lucas Evangelista,LC-04,20.413152,-103.3325,4000
Laguna de Cajititlán,23/09/2010,Profundidad,m,San Lucas Evangelista,LC-04,20.413152,-103.3325,4
Laguna de Cajititlán,23/09/2010,Temperatura ambiente,°C,San Lucas Evangelista,LC-04,20.413152,-103.3325,25.6
Laguna de Cajititlán,23/09/2010,Transparencia Secchi,m,San Lucas Evangelista,LC-04,20.413152,-103.3325,0.22
Laguna de Cajititlán,23/09/2010,Sólidos totales,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,417
Laguna de Cajititlán,23/09/2010,Nitrógeno total,mg/l,San Lucas Evangelista,LC-04,20.413152,-103.3325,6.47
Laguna de Cajititlán,23/09/2010,"Clorofilas a, b y c",mg/m³,San Lucas Evangelista,LC-04,20.413152,-103.3325,65.4
Laguna de Cajititlán,23/09/2010,Temperatura,°C,Coexcomatitlán,LC-07,20.42725,-103.35365,24.5
Laguna de Cajititlán,23/09/2010,pH,U pH,Coexcomatitlán,LC-07,20.42725,-103.35365,8.74
Laguna de Cajititlán,23/09/2010,Oxígeno disuelto,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,6.55
Laguna de Cajititlán,23/09/2010,Conductividad Electrolitica,µS/cm,Coexcomatitlán,LC-07,20.42725,-103.35365,610
Laguna de Cajititlán,23/09/2010,Turbiedad,UNT,Coexcomatitlán,LC-07,20.42725,-103.35365,38
Laguna de Cajititlán,23/09/2010,Alcalinidad total,mg CaCO3/l,Coexcomatitlán,LC-07,20.42725,-103.35365,252.84
Laguna de Cajititlán,23/09/2010,Cloruros totales,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,40.55
Laguna de Cajititlán,23/09/2010,Dureza total,mg CaCO3/l,Coexcomatitlán,LC-07,20.42725,-103.35365,117.6
Laguna de Cajititlán,23/09/2010,Fluoruros,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.7
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitratos,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.62
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitritos,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.022
Laguna de Cajititlán,23/09/2010,Nitrógeno amoniacal,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,1.41
Laguna de Cajititlán,23/09/2010,Nitrógeno total Kjeldahl,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,6.22
Laguna de Cajititlán,23/09/2010,Ion Sulfato,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,7.13
Laguna de Cajititlán,23/09/2010,Sustancias activas al azul de metileno,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.019
Laguna de Cajititlán,23/09/2010,Demanda bioquímica de oxígeno,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,16.29
Laguna de Cajititlán,23/09/2010,Demanda química de oxígeno,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,107.99
Laguna de Cajititlán,23/09/2010,Grasas y aceites,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,8.37
Laguna de Cajititlán,23/09/2010,Fósforo total,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.42
Laguna de Cajititlán,23/09/2010,Sólidos suspendidos totales,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,38
Laguna de Cajititlán,23/09/2010,Sólidos disueltos totales,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,401
Laguna de Cajititlán,23/09/2010,Sólidos sedimentables,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.1
Laguna de Cajititlán,23/09/2010,Sulfuros,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.59
Laguna de Cajititlán,23/09/2010,Aluminio,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.01
Laguna de Cajititlán,23/09/2010,Arsénico,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.0025
Laguna de Cajititlán,23/09/2010,Bario,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.005
Laguna de Cajititlán,23/09/2010,Cadmio,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.0005
Laguna de Cajititlán,23/09/2010,Cobre,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.05
Laguna de Cajititlán,23/09/2010,Cromo,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.05
Laguna de Cajititlán,23/09/2010,Fierro,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.108
Laguna de Cajititlán,23/09/2010,Manganeso,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,
Laguna de Cajititlán,23/09/2010,Mercurio,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.0005
Laguna de Cajititlán,23/09/2010,Níquel,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.1
Laguna de Cajititlán,23/09/2010,Plomo,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.0025
Laguna de Cajititlán,23/09/2010,Sodio,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,
Laguna de Cajititlán,23/09/2010,Zinc,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,0.02
Laguna de Cajititlán,23/09/2010,Coliformes totales,NMP/100 ml,Coexcomatitlán,LC-07,20.42725,-103.35365,4000
Laguna de Cajititlán,23/09/2010,Coliformes fecales,NMP/100 ml,Coexcomatitlán,LC-07,20.42725,-103.35365,4000
Laguna de Cajititlán,23/09/2010,Profundidad,m,Coexcomatitlán,LC-07,20.42725,-103.35365,3.9
Laguna de Cajititlán,23/09/2010,Temperatura ambiente,°C,Coexcomatitlán,LC-07,20.42725,-103.35365,26.5
Laguna de Cajititlán,23/09/2010,Transparencia Secchi,m,Coexcomatitlán,LC-07,20.42725,-103.35365,0.2
Laguna de Cajititlán,23/09/2010,Sólidos totales,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,439
Laguna de Cajititlán,23/09/2010,Nitrógeno total,mg/l,Coexcomatitlán,LC-07,20.42725,-103.35365,6.84
Laguna de Cajititlán,23/09/2010,"Clorofilas a, b y c",mg/m³,Coexcomatitlán,LC-07,20.42725,-103.35365,110.4
Laguna de Cajititlán,23/09/2010,Temperatura,°C,Desc. Tlajomulco,LC-08,20.42109,-103.36456,24.2
Laguna de Cajititlán,23/09/2010,pH,U pH,Desc. Tlajomulco,LC-08,20.42109,-103.36456,7.72
Laguna de Cajititlán,23/09/2010,Oxígeno disuelto,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,2.82
Laguna de Cajititlán,23/09/2010,Conductividad Electrolitica,µS/cm,Desc. Tlajomulco,LC-08,20.42109,-103.36456,625
Laguna de Cajititlán,23/09/2010,Turbiedad,UNT,Desc. Tlajomulco,LC-08,20.42109,-103.36456,29
Laguna de Cajititlán,23/09/2010,Alcalinidad total,mg CaCO3/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,263.16
Laguna de Cajititlán,23/09/2010,Cloruros totales,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,40.99
Laguna de Cajititlán,23/09/2010,Dureza total,mg CaCO3/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,117.6
Laguna de Cajititlán,23/09/2010,Fluoruros,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.78
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitratos,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.59
Laguna de Cajititlán,23/09/2010,Nitrógeno de nitritos,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.022
Laguna de Cajititlán,23/09/2010,Nitrógeno amoniacal,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,1.41
Laguna de Cajititlán,23/09/2010,Nitrógeno total Kjeldahl,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,6.22
Laguna de Cajititlán,23/09/2010,Ion Sulfato,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,7.17
Laguna de Cajititlán,23/09/2010,Sustancias activas al azul de metileno,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.019
Laguna de Cajititlán,23/09/2010,Demanda bioquímica de oxígeno,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,20.82
Laguna de Cajititlán,23/09/2010,Demanda química de oxígeno,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,136.09
Laguna de Cajititlán,23/09/2010,Grasas y aceites,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,8.37
Laguna de Cajititlán,23/09/2010,Fósforo total,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.62
Laguna de Cajititlán,23/09/2010,Sólidos suspendidos totales,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,23
Laguna de Cajititlán,23/09/2010,Sólidos disueltos totales,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,420
Laguna de Cajititlán,23/09/2010,Sólidos sedimentables,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.1
Laguna de Cajititlán,23/09/2010,Sulfuros,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.1
Laguna de Cajititlán,23/09/2010,Aluminio,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.01
Laguna de Cajititlán,23/09/2010,Arsénico,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.0025
Laguna de Cajititlán,23/09/2010,Bario,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.005
Laguna de Cajititlán,23/09/2010,Cadmio,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.0005
Laguna de Cajititlán,23/09/2010,Cobre,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.05
Laguna de Cajititlán,23/09/2010,Cromo,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.05
Laguna de Cajititlán,23/09/2010,Fierro,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.167
Laguna de Cajititlán,23/09/2010,Manganeso,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,
Laguna de Cajititlán,23/09/2010,Mercurio,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.0005
Laguna de Cajititlán,23/09/2010,Níquel,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.1
Laguna de Cajititlán,23/09/2010,Plomo,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.0025
Laguna de Cajititlán,23/09/2010,Sodio,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,
Laguna de Cajititlán,23/09/2010,Zinc,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.02
Laguna de Cajititlán,23/09/2010,Coliformes totales,NMP/100 ml,Desc. Tlajomulco,LC-08,20.42109,-103.36456,23000
Laguna de Cajititlán,23/09/2010,Coliformes fecales,NMP/100 ml,Desc. Tlajomulco,LC-08,20.42109,-103.36456,23000
Laguna de Cajititlán,23/09/2010,Profundidad,m,Desc. Tlajomulco,LC-08,20.42109,-103.36456,2.4
Laguna de Cajititlán,23/09/2010,Temperatura ambiente,°C,Desc. Tlajomulco,LC-08,20.42109,-103.36456,25
Laguna de Cajititlán,23/09/2010,Transparencia Secchi,m,Desc. Tlajomulco,LC-08,20.42109,-103.36456,0.22
Laguna de Cajititlán,23/09/2010,Sólidos totales,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,443
Laguna de Cajititlán,23/09/2010,Nitrógeno total,mg/l,Desc. Tlajomulco,LC-08,20.42109,-103.36456,6.81
Laguna de Cajititlán,23/09/2010,"Clorofilas a, b y c",mg/m³,Desc. Tlajomulco,LC-08,20.42109,-103.36456,22.1
